VALRES;OMRÅDE;TID;INDHOLD
A. The Social Democratic Party;Køge;2019;8573
A. The Social Democratic Party;Køge;2022;9492
A. The Social Democratic Party;Lejre;2007;3862
A. The Social Democratic Party;Lejre;2011;3402
A. The Social Democratic Party;Lejre;2015;4267
A. The Social Democratic Party;Lejre;2019;4088
A. The Social Democratic Party;Lejre;2022;4447
A. The Social Democratic Party;Roskilde;2007;12249
A. The Social Democratic Party;Roskilde;2011;11498
A. The Social Democratic Party;Roskilde;2015;14087
A. The Social Democratic Party;Roskilde;2019;13225
A. The Social Democratic Party;Roskilde;2022;14143
A. The Social Democratic Party;Solrød;2007;2616
A. The Social Democratic Party;Solrød;2011;2560
A. The Social Democratic Party;Solrød;2015;3184
A. The Social Democratic Party;Solrød;2019;3102
A. The Social Democratic Party;Solrød;2022;3421
A. The Social Democratic Party;Faxe;2007;5433
A. The Social Democratic Party;Faxe;2011;5352
A. The Social Democratic Party;Faxe;2015;5666
A. The Social Democratic Party;Faxe;2019;6270
A. The Social Democratic Party;Faxe;2022;6795
A. The Social Democratic Party;Guldborgsund;2007;12852
A. The Social Democratic Party;Guldborgsund;2011;13097
A. The Social Democratic Party;Guldborgsund;2015;12657
A. The Social Democratic Party;Guldborgsund;2019;12995
A. The Social Democratic Party;Guldborgsund;2022;13620
A. The Social Democratic Party;Holbæk;2007;11075
A. The Social Democratic Party;Holbæk;2011;11449
A. The Social Democratic Party;Holbæk;2015;12173
A. The Social Democratic Party;Holbæk;2019;12772
A. The Social Democratic Party;Holbæk;2022;13954
A. The Social Democratic Party;Kalundborg;2007;7753
A. The Social Democratic Party;Kalundborg;2011;7872
A. The Social Democratic Party;Kalundborg;2015;8238
A. The Social Democratic Party;Kalundborg;2019;8543
A. The Social Democratic Party;Kalundborg;2022;9281
A. The Social Democratic Party;Lolland;2007;7940
A. The Social Democratic Party;Lolland;2011;9279
A. The Social Democratic Party;Lolland;2015;9679
A. The Social Democratic Party;Lolland;2019;10000
A. The Social Democratic Party;Lolland;2022;10437
A. The Social Democratic Party;Næstved;2007;15339
A. The Social Democratic Party;Næstved;2011;15208
A. The Social Democratic Party;Næstved;2015;17230
A. The Social Democratic Party;Næstved;2019;17409
A. The Social Democratic Party;Næstved;2022;17084
A. The Social Democratic Party;Odsherred;2007;5402
A. The Social Democratic Party;Odsherred;2011;5571
A. The Social Democratic Party;Odsherred;2015;6276
A. The Social Democratic Party;Odsherred;2019;6529
A. The Social Democratic Party;Odsherred;2022;7178
A. The Social Democratic Party;Ringsted;2007;5194
A. The Social Democratic Party;Ringsted;2011;5163
A. The Social Democratic Party;Ringsted;2015;5474
A. The Social Democratic Party;Ringsted;2019;5384
A. The Social Democratic Party;Ringsted;2022;5694
A. The Social Democratic Party;Slagelse;2007;12633
A. The Social Democratic Party;Slagelse;2011;12645
A. The Social Democratic Party;Slagelse;2015;13197
A. The Social Democratic Party;Slagelse;2019;13478
A. The Social Democratic Party;Slagelse;2022;15038
A. The Social Democratic Party;Sorø;2007;4544
A. The Social Democratic Party;Sorø;2011;4553
A. The Social Democratic Party;Sorø;2015;4836
A. The Social Democratic Party;Sorø;2019;4886
A. The Social Democratic Party;Sorø;2022;5552
A. The Social Democratic Party;Stevns;2007;3533
A. The Social Democratic Party;Stevns;2011;3149
A. The Social Democratic Party;Stevns;2015;3631
A. The Social Democratic Party;Stevns;2019;3523
A. The Social Democratic Party;Stevns;2022;4081
A. The Social Democratic Party;Vordingborg;2007;7995
A. The Social Democratic Party;Vordingborg;2011;8362
A. The Social Democratic Party;Vordingborg;2015;8975
A. The Social Democratic Party;Vordingborg;2019;8776
A. The Social Democratic Party;Vordingborg;2022;9608
A. The Social Democratic Party;Assens;2007;7198
A. The Social Democratic Party;Assens;2011;7841
A. The Social Democratic Party;Assens;2015;7657
A. The Social Democratic Party;Assens;2019;8152
A. The Social Democratic Party;Assens;2022;8762
A. The Social Democratic Party;Faaborg-Midtfyn;2007;8357
A. The Social Democratic Party;Faaborg-Midtfyn;2011;9115
A. The Social Democratic Party;Faaborg-Midtfyn;2015;9020
A. The Social Democratic Party;Faaborg-Midtfyn;2019;9667
A. The Social Democratic Party;Faaborg-Midtfyn;2022;11045
A. The Social Democratic Party;Kerteminde;2007;4397
A. The Social Democratic Party;Kerteminde;2011;5002
A. The Social Democratic Party;Kerteminde;2015;5183
A. The Social Democratic Party;Kerteminde;2019;5422
A. The Social Democratic Party;Kerteminde;2022;5718
A. The Social Democratic Party;Langeland;2007;2298
A. The Social Democratic Party;Langeland;2011;2567
A. The Social Democratic Party;Langeland;2015;2246
A. The Social Democratic Party;Langeland;2019;2789
A. The Social Democratic Party;Langeland;2022;2906
A. The Social Democratic Party;Middelfart;2007;6362
A. The Social Democratic Party;Middelfart;2011;6622
A. The Social Democratic Party;Middelfart;2015;7260
A. The Social Democratic Party;Middelfart;2019;7713
A. The Social Democratic Party;Middelfart;2022;8047
A. The Social Democratic Party;Nordfyns;2007;4852
A. The Social Democratic Party;Nordfyns;2011;5169
A. The Social Democratic Party;Nordfyns;2015;5464
A. The Social Democratic Party;Nordfyns;2019;5932
A. The Social Democratic Party;Nordfyns;2022;6267
A. The Social Democratic Party;Nyborg;2007;5789
A. The Social Democratic Party;Nyborg;2011;6386
A. The Social Democratic Party;Nyborg;2015;6868
A. The Social Democratic Party;Nyborg;2019;6964
A. The Social Democratic Party;Nyborg;2022;7088
A. The Social Democratic Party;Odense;2007;33157
A. The Social Democratic Party;Odense;2011;35280
A. The Social Democratic Party;Odense;2015;35434
A. The Social Democratic Party;Odense;2019;35310
A. The Social Democratic Party;Odense;2022;37015
A. The Social Democratic Party;Svendborg;2007;9809
A. The Social Democratic Party;Svendborg;2011;10482
A. The Social Democratic Party;Svendborg;2015;9964
A. The Social Democratic Party;Svendborg;2019;11358
A. The Social Democratic Party;Svendborg;2022;13043
A. The Social Democratic Party;Ærø;2007;1176
A. The Social Democratic Party;Ærø;2011;1113
A. The Social Democratic Party;Ærø;2015;965
A. The Social Democratic Party;Ærø;2019;1030
A. The Social Democratic Party;Ærø;2022;1173
A. The Social Democratic Party;Billund;2007;3013
A. The Social Democratic Party;Billund;2011;3346
A. The Social Democratic Party;Billund;2015;3172
A. The Social Democratic Party;Billund;2019;3688
A. The Social Democratic Party;Billund;2022;3961
A. The Social Democratic Party;Esbjerg;2007;19645
A. The Social Democratic Party;Esbjerg;2011;19588
A. The Social Democratic Party;Esbjerg;2015;18399
A. The Social Democratic Party;Esbjerg;2019;20123
A. The Social Democratic Party;Esbjerg;2022;21273
A. The Social Democratic Party;Fanø;2007;515
A. The Social Democratic Party;Fanø;2011;465
A. The Social Democratic Party;Fanø;2015;608
A. The Social Democratic Party;Fanø;2019;575
A. The Social Democratic Party;Fanø;2022;697
A. The Social Democratic Party;Fredericia;2007;8234
A. The Social Democratic Party;Fredericia;2011;9753
A. The Social Democratic Party;Fredericia;2015;8755
A. The Social Democratic Party;Fredericia;2019;9432
A. The Social Democratic Party;Fredericia;2022;10317
A. The Social Democratic Party;Haderslev;2007;8319
A. The Social Democratic Party;Haderslev;2011;8652
A. The Social Democratic Party;Haderslev;2015;8621
A. The Social Democratic Party;Haderslev;2019;9357
A. The Social Democratic Party;Haderslev;2022;10016
A. The Social Democratic Party;Kolding;2007;10607
A. The Social Democratic Party;Kolding;2011;11855
A. The Social Democratic Party;Kolding;2015;12660
A. The Social Democratic Party;Kolding;2019;12979
A. The Social Democratic Party;Kolding;2022;14314
A. The Social Democratic Party;Sønderborg;2007;12353
A. The Social Democratic Party;Sønderborg;2011;13017
A. The Social Democratic Party;Sønderborg;2015;11728
A. The Social Democratic Party;Sønderborg;2019;13470
A. The Social Democratic Party;Sønderborg;2022;14548
A. The Social Democratic Party;Tønder;2007;5443
A. The Social Democratic Party;Tønder;2011;5967
A. The Social Democratic Party;Tønder;2015;5038
A. The Social Democratic Party;Tønder;2019;5413
A. The Social Democratic Party;Tønder;2022;5601
A. The Social Democratic Party;Varde;2007;5765
A. The Social Democratic Party;Varde;2011;5985
A. The Social Democratic Party;Varde;2015;5907
A. The Social Democratic Party;Varde;2019;6813
A. The Social Democratic Party;Varde;2022;7276
A. The Social Democratic Party;Vejen;2007;5634
A. The Social Democratic Party;Vejen;2011;6141
A. The Social Democratic Party;Vejen;2015;5923
A. The Social Democratic Party;Vejen;2019;6668
A. The Social Democratic Party;Vejen;2022;6333
A. The Social Democratic Party;Vejle;2007;13634
A. The Social Democratic Party;Vejle;2011;15080
A. The Social Democratic Party;Vejle;2015;15723
A. The Social Democratic Party;Vejle;2019;16265
A. The Social Democratic Party;Vejle;2022;17970
A. The Social Democratic Party;Aabenraa;2007;8395
A. The Social Democratic Party;Aabenraa;2011;9088
A. The Social Democratic Party;Aabenraa;2015;7857
A. The Social Democratic Party;Aabenraa;2019;8858
A. The Social Democratic Party;Aabenraa;2022;9695
A. The Social Democratic Party;Favrskov;2007;7343
A. The Social Democratic Party;Favrskov;2011;7972
A. The Social Democratic Party;Favrskov;2015;8185
A. The Social Democratic Party;Favrskov;2019;8400
A. The Social Democratic Party;Favrskov;2022;8650
A. The Social Democratic Party;Hedensted;2007;5756
A. The Social Democratic Party;Hedensted;2011;6250
A. The Social Democratic Party;Hedensted;2015;6399
A. The Social Democratic Party;Hedensted;2019;6917
A. The Social Democratic Party;Hedensted;2022;7448
A. The Social Democratic Party;Horsens;2007;13610
A. The Social Democratic Party;Horsens;2011;13595
A. The Social Democratic Party;Horsens;2015;13900
A. The Social Democratic Party;Horsens;2019;14601
A. The Social Democratic Party;Horsens;2022;16707
A. The Social Democratic Party;Norddjurs;2007;7081
A. The Social Democratic Party;Norddjurs;2011;7740
A. The Social Democratic Party;Norddjurs;2015;7127
A. The Social Democratic Party;Norddjurs;2019;7496
A. The Social Democratic Party;Norddjurs;2022;7914
A. The Social Democratic Party;Odder;2007;3953
A. The Social Democratic Party;Odder;2011;3936
A. The Social Democratic Party;Odder;2015;4297
A. The Social Democratic Party;Odder;2019;3961
A. The Social Democratic Party;Odder;2022;4452
A. The Social Democratic Party;Randers;2007;19522
A. The Social Democratic Party;Randers;2011;21047
A. The Social Democratic Party;Randers;2015;19028
A. The Social Democratic Party;Randers;2019;19417
A. The Social Democratic Party;Randers;2022;20619
A. The Social Democratic Party;Samsø;2007;675
A. The Social Democratic Party;Samsø;2011;611
A. The Social Democratic Party;Samsø;2015;692
A. The Social Democratic Party;Samsø;2019;638
A. The Social Democratic Party;Samsø;2022;634
A. The Social Democratic Party;Silkeborg;2007;14413
A. The Social Democratic Party;Silkeborg;2011;14076
A. The Social Democratic Party;Silkeborg;2015;14662
A. The Social Democratic Party;Silkeborg;2019;14665
A. The Social Democratic Party;Silkeborg;2022;15947
A. The Social Democratic Party;Skanderborg;2007;9200
A. The Social Democratic Party;Skanderborg;2011;9428
A. The Social Democratic Party;Skanderborg;2015;10262
A. The Social Democratic Party;Skanderborg;2019;10121
A. The Social Democratic Party;Skanderborg;2022;10839
A. The Social Democratic Party;Syddjurs;2007;6689
A. The Social Democratic Party;Syddjurs;2011;7223
A. The Social Democratic Party;Syddjurs;2015;6808
A. The Social Democratic Party;Syddjurs;2019;7390
A. The Social Democratic Party;Syddjurs;2022;8013
A. The Social Democratic Party;Aarhus;2007;53603
A. The Social Democratic Party;Aarhus;2011;53536
A. The Social Democratic Party;Aarhus;2015;55622
A. The Social Democratic Party;Aarhus;2019;49167
A. The Social Democratic Party;Aarhus;2022;50221
A. The Social Democratic Party;Herning;2007;10374
A. The Social Democratic Party;Herning;2011;10886
A. The Social Democratic Party;Herning;2015;11333
A. The Social Democratic Party;Herning;2019;11713
A. The Social Democratic Party;Herning;2022;12226
A. The Social Democratic Party;Holstebro;2007;8906
A. The Social Democratic Party;Holstebro;2011;8977
A. The Social Democratic Party;Holstebro;2015;10762
A. The Social Democratic Party;Holstebro;2019;10196
A. The Social Democratic Party;Holstebro;2022;9740
A. The Social Democratic Party;Ikast-Brande;2007;4943
A. The Social Democratic Party;Ikast-Brande;2011;5463
A. The Social Democratic Party;Ikast-Brande;2015;5403
A. The Social Democratic Party;Ikast-Brande;2019;5428
A. The Social Democratic Party;Ikast-Brande;2022;5747
A. The Social Democratic Party;Lemvig;2007;2735
A. The Social Democratic Party;Lemvig;2011;2833
A. The Social Democratic Party;Lemvig;2015;3173
A. The Social Democratic Party;Lemvig;2019;2978
A. The Social Democratic Party;Lemvig;2022;3063
A. The Social Democratic Party;Ringkøbing-Skjern;2007;6254
A. The Social Democratic Party;Ringkøbing-Skjern;2011;6406
A. The Social Democratic Party;Ringkøbing-Skjern;2015;6830
A. The Social Democratic Party;Ringkøbing-Skjern;2019;6668
A. The Social Democratic Party;Ringkøbing-Skjern;2022;7095
A. The Social Democratic Party;Skive;2007;8721
A. The Social Democratic Party;Skive;2011;9064
A. The Social Democratic Party;Skive;2015;9164
A. The Social Democratic Party;Skive;2019;8879
A. The Social Democratic Party;Skive;2022;8868
A. The Social Democratic Party;Struer;2007;3709
A. The Social Democratic Party;Struer;2011;4125
A. The Social Democratic Party;Struer;2015;3974
A. The Social Democratic Party;Struer;2019;4040
A. The Social Democratic Party;Struer;2022;4022
A. The Social Democratic Party;Viborg;2007;14609
A. The Social Democratic Party;Viborg;2011;14378
A. The Social Democratic Party;Viborg;2015;14821
A. The Social Democratic Party;Viborg;2019;14983
A. The Social Democratic Party;Viborg;2022;15479
A. The Social Democratic Party;Brønderslev;2007;6793
A. The Social Democratic Party;Brønderslev;2011;7184
A. The Social Democratic Party;Brønderslev;2015;6692
A. The Social Democratic Party;Brønderslev;2019;7910
A. The Social Democratic Party;Brønderslev;2022;8165
A. The Social Democratic Party;Frederikshavn;2007;12822
A. The Social Democratic Party;Frederikshavn;2011;13692
A. The Social Democratic Party;Frederikshavn;2015;12460
A. The Social Democratic Party;Frederikshavn;2019;14268
A. The Social Democratic Party;Frederikshavn;2022;14404
A. The Social Democratic Party;Hjørring;2007;11604
A. The Social Democratic Party;Hjørring;2011;12017
A. The Social Democratic Party;Hjørring;2015;11542
A. The Social Democratic Party;Hjørring;2019;13147
A. The Social Democratic Party;Hjørring;2022;14049
A. The Social Democratic Party;Jammerbugt;2007;7341
A. The Social Democratic Party;Jammerbugt;2011;8053
A. The Social Democratic Party;Jammerbugt;2015;7659
A. The Social Democratic Party;Jammerbugt;2019;8391
A. The Social Democratic Party;Jammerbugt;2022;8638
A. The Social Democratic Party;Læsø;2007;371
A. The Social Democratic Party;Læsø;2011;377
A. The Social Democratic Party;Læsø;2015;350
A. The Social Democratic Party;Læsø;2019;353
A. The Social Democratic Party;Læsø;2022;322
A. The Social Democratic Party;Mariagerfjord;2007;7478
A. The Social Democratic Party;Mariagerfjord;2011;8227
A. The Social Democratic Party;Mariagerfjord;2015;7757
A. The Social Democratic Party;Mariagerfjord;2019;8795
A. The Social Democratic Party;Mariagerfjord;2022;8626
A. The Social Democratic Party;Morsø;2007;4167
A. The Social Democratic Party;Morsø;2011;4850
A. The Social Democratic Party;Morsø;2015;4681
A. The Social Democratic Party;Morsø;2019;4938
A. The Social Democratic Party;Morsø;2022;4639
A. The Social Democratic Party;Rebild;2007;4754
A. The Social Democratic Party;Rebild;2011;5138
A. The Social Democratic Party;Rebild;2015;5172
A. The Social Democratic Party;Rebild;2019;5842
A. The Social Democratic Party;Rebild;2022;5854
A. The Social Democratic Party;Thisted;2007;7385
A. The Social Democratic Party;Thisted;2011;8453
A. The Social Democratic Party;Thisted;2015;8629
A. The Social Democratic Party;Thisted;2019;9272
A. The Social Democratic Party;Thisted;2022;8893
A. The Social Democratic Party;Vesthimmerlands;2007;4936
A. The Social Democratic Party;Vesthimmerlands;2011;5390
A. The Social Democratic Party;Vesthimmerlands;2015;5638
A. The Social Democratic Party;Vesthimmerlands;2019;6144
A. The Social Democratic Party;Vesthimmerlands;2022;6114
A. The Social Democratic Party;Aalborg;2007;40585
A. The Social Democratic Party;Aalborg;2011;40358
A. The Social Democratic Party;Aalborg;2015;40383
A. The Social Democratic Party;Aalborg;2019;45011
A. The Social Democratic Party;Aalborg;2022;46098
B. The Danish Social-Liberal Party;Copenhagen;2007;28291
B. The Danish Social-Liberal Party;Copenhagen;2011;56075
B. The Danish Social-Liberal Party;Copenhagen;2015;31976
B. The Danish Social-Liberal Party;Copenhagen;2019;59894
B. The Danish Social-Liberal Party;Copenhagen;2022;27910
B. The Danish Social-Liberal Party;Frederiksberg;2007;6143
B. The Danish Social-Liberal Party;Frederiksberg;2011;12234
B. The Danish Social-Liberal Party;Frederiksberg;2015;7189
B. The Danish Social-Liberal Party;Frederiksberg;2019;11580
B. The Danish Social-Liberal Party;Frederiksberg;2022;5155
B. The Danish Social-Liberal Party;Dragør;2007;491
B. The Danish Social-Liberal Party;Dragør;2011;923
B. The Danish Social-Liberal Party;Dragør;2015;468
B. The Danish Social-Liberal Party;Dragør;2019;889
B. The Danish Social-Liberal Party;Dragør;2022;323
B. The Danish Social-Liberal Party;Tårnby;2007;933
B. The Danish Social-Liberal Party;Tårnby;2011;2032
B. The Danish Social-Liberal Party;Tårnby;2015;945
B. The Danish Social-Liberal Party;Tårnby;2019;1772
B. The Danish Social-Liberal Party;Tårnby;2022;643
B. The Danish Social-Liberal Party;Albertslund;2007;714
B. The Danish Social-Liberal Party;Albertslund;2011;1433
B. The Danish Social-Liberal Party;Albertslund;2015;638
B. The Danish Social-Liberal Party;Albertslund;2019;1379
B. The Danish Social-Liberal Party;Albertslund;2022;533
B. The Danish Social-Liberal Party;Ballerup;2007;1162
B. The Danish Social-Liberal Party;Ballerup;2011;2548
B. The Danish Social-Liberal Party;Ballerup;2015;1060
B. The Danish Social-Liberal Party;Ballerup;2019;2193
B. The Danish Social-Liberal Party;Ballerup;2022;1082
B. The Danish Social-Liberal Party;Brøndby;2007;728
B. The Danish Social-Liberal Party;Brøndby;2011;1463
B. The Danish Social-Liberal Party;Brøndby;2015;610
B. The Danish Social-Liberal Party;Brøndby;2019;1755
B. The Danish Social-Liberal Party;Brøndby;2022;540
B. The Danish Social-Liberal Party;Gentofte;2007;3477
B. The Danish Social-Liberal Party;Gentofte;2011;6787
B. The Danish Social-Liberal Party;Gentofte;2015;4083
B. The Danish Social-Liberal Party;Gentofte;2019;6586
B. The Danish Social-Liberal Party;Gentofte;2022;3026
B. The Danish Social-Liberal Party;Gladsaxe;2007;2622
B. The Danish Social-Liberal Party;Gladsaxe;2011;5043
B. The Danish Social-Liberal Party;Gladsaxe;2015;2632
B. The Danish Social-Liberal Party;Gladsaxe;2019;4869
B. The Danish Social-Liberal Party;Gladsaxe;2022;2418
B. The Danish Social-Liberal Party;Glostrup;2007;497
B. The Danish Social-Liberal Party;Glostrup;2011;1058
B. The Danish Social-Liberal Party;Glostrup;2015;424
B. The Danish Social-Liberal Party;Glostrup;2019;972
B. The Danish Social-Liberal Party;Glostrup;2022;402
B. The Danish Social-Liberal Party;Herlev;2007;722
B. The Danish Social-Liberal Party;Herlev;2011;1425
B. The Danish Social-Liberal Party;Herlev;2015;604
B. The Danish Social-Liberal Party;Herlev;2019;1323
