municipality,year,value
Randers,2018,23.9
Rebild,2018,28.8
Ringkøbing-Skjern,2018,21.6
Ringsted,2018,29.8
Roskilde,2018,22.0
Rudersdal,2018,18.3
Rødovre,2018,11.9
Samsø,2018,18.4
Silkeborg,2018,25.4
Skanderborg,2018,24.7
Skive,2018,23.0
Slagelse,2018,30.2
Solrød,2018,24.1
Sorø,2018,31.9
Stevns,2018,31.8
Struer,2018,23.0
Svendborg,2018,26.3
Syddjurs,2018,30.0
Sønderborg,2018,20.1
Thisted,2018,22.0
Tårnby,2018,12.7
Tønder,2018,25.6
Vallensbæk,2018,15.0
Varde,2018,24.8
Vejen,2018,26.4
Vejle,2018,25.7
Vesthimmerlands,2018,25.2
Viborg,2018,24.2
Vordingborg,2018,35.5
Ærø,2018,23.8
Aabenraa,2019,24.5
Aalborg,2019,26.2
Aarhus,2019,21.3
Albertslund,2019,13.8
Allerød,2019,19.9
Assens,2019,26.8
Ballerup,2019,14.3
Billund,2019,23.1
Bornholm,2019,24.5
Brøndby,2019,13.9
Brønderslev,2019,28.0
Copenhagen,2019,12.7
Dragør,2019,17.6
Egedal,2019,20.4
Esbjerg,2019,21.3
Faaborg-Midtfyn,2019,25.8
Fanø,2019,26.9
Favrskov,2019,25.1
Faxe,2019,32.7
Fredensborg,2019,22.9
Fredericia,2019,23.6
Frederiksberg,2019,12.0
Frederikshavn,2019,26.6
Frederikssund,2019,24.1
Furesø,2019,17.2
Gentofte,2019,14.0
Gladsaxe,2019,12.9
Glostrup,2019,13.5
Greve,2019,20.0
Gribskov,2019,27.7
Guldborgsund,2019,31.6
Haderslev,2019,27.7
Halsnæs,2019,25.8
Hedensted,2019,23.8
Helsingør,2019,23.2
Herlev,2019,12.0
Herning,2019,22.6
Hillerød,2019,21.3
Hjørring,2019,25.8
Holbæk,2019,29.4
Holstebro,2019,23.1
Horsens,2019,22.5
Hvidovre,2019,13.0
Høje-Taastrup,2019,17.3
Hørsholm,2019,21.0
Ikast-Brande,2019,23.6
Ishøj,2019,15.8
Jammerbugt,2019,29.2
Kalundborg,2019,27.4
Kerteminde,2019,24.0
Kolding,2019,25.2
Køge,2019,26.1
Langeland,2019,28.7
Lejre,2019,29.9
Lemvig,2019,24.1
Lolland,2019,29.8
Lyngby-Taarbæk,2019,14.8
Læsø,2019,19.5
Mariagerfjord,2019,26.9
Middelfart,2019,27.7
Morsø,2019,20.4
Norddjurs,2019,25.8
Nordfyns,2019,26.1
Nyborg,2019,27.4
Næstved,2019,30.6
Odder,2019,23.1
Odense,2019,22.3
Odsherred,2019,29.8
Randers,2019,24.7
Rebild,2019,29.8
Ringkøbing-Skjern,2019,22.1
Ringsted,2019,30.2
Roskilde,2019,22.5
Rudersdal,2019,19.1
Rødovre,2019,12.2
Samsø,2019,17.9
Silkeborg,2019,26.0
Skanderborg,2019,25.0
Skive,2019,23.5
Slagelse,2019,30.3
Solrød,2019,24.4
Sorø,2019,32.3
Stevns,2019,31.9
Struer,2019,24.0
Svendborg,2019,26.7
Syddjurs,2019,29.9
Sønderborg,2019,20.4
Thisted,2019,23.9
Tårnby,2019,13.0
Tønder,2019,26.0
Vallensbæk,2019,15.5
Varde,2019,25.0
Vejen,2019,26.7
Vejle,2019,25.7
Vesthimmerlands,2019,25.4
Viborg,2019,24.7
Vordingborg,2019,35.5
Ærø,2019,24.2
Aabenraa,2020,25.3
Aalborg,2020,25.7
Aarhus,2020,21.5
Albertslund,2020,13.8
Allerød,2020,19.6
Assens,2020,26.8
Ballerup,2020,14.4
Billund,2020,23.4
Bornholm,2020,25.0
Brøndby,2020,13.6
Brønderslev,2020,28.3
Copenhagen,2020,12.9
Dragør,2020,17.8
Egedal,2020,20.3
Esbjerg,2020,21.2
Faaborg-Midtfyn,2020,26.1
Fanø,2020,23.6
Favrskov,2020,25.4
Faxe,2020,32.7
Fredensborg,2020,22.9
Fredericia,2020,23.5
Frederiksberg,2020,12.4
Frederikshavn,2020,26.8
Frederikssund,2020,24.3
Furesø,2020,17.1
Gentofte,2020,14.4
Gladsaxe,2020,12.9
Glostrup,2020,13.5
Greve,2020,19.9
Gribskov,2020,27.6
Guldborgsund,2020,31.4
Haderslev,2020,28.2
Halsnæs,2020,25.6
Hedensted,2020,24.2
Helsingør,2020,23.2
Herlev,2020,12.2
Herning,2020,22.6
Hillerød,2020,20.9
Hjørring,2020,25.9
Holbæk,2020,29.2
Holstebro,2020,23.0
Horsens,2020,22.7
Hvidovre,2020,13.0
Høje-Taastrup,2020,17.1
Hørsholm,2020,21.5
Ikast-Brande,2020,24.4
Ishøj,2020,16.1
Jammerbugt,2020,30.0
Kalundborg,2020,27.1
Kerteminde,2020,23.5
Kolding,2020,25.3
Køge,2020,26.0
Langeland,2020,29.3
Lejre,2020,29.3
Lemvig,2020,24.5
Lolland,2020,29.2
Lyngby-Taarbæk,2020,15.1
Læsø,2020,18.4
Mariagerfjord,2020,26.6
Middelfart,2020,28.3
Morsø,2020,20.4
Norddjurs,2020,25.3
Nordfyns,2020,26.0
Nyborg,2020,28.0
Næstved,2020,29.9
Odder,2020,23.0
Odense,2020,22.5
Odsherred,2020,29.8
Randers,2020,25.0
Rebild,2020,29.8
Ringkøbing-Skjern,2020,21.7
Ringsted,2020,30.1
Roskilde,2020,22.4
Rudersdal,2020,18.8
Rødovre,2020,12.2
Samsø,2020,19.1
Silkeborg,2020,25.9
Skanderborg,2020,25.2
Skive,2020,23.4
Slagelse,2020,30.1
Solrød,2020,24.1
Sorø,2020,32.4
Stevns,2020,31.5
Struer,2020,23.0
Svendborg,2020,26.5
Syddjurs,2020,30.7
Sønderborg,2020,21.4
Thisted,2020,22.2
Tårnby,2020,13.2
Tønder,2020,25.9
Vallensbæk,2020,15.8
Varde,2020,25.1
Vejen,2020,28.9
Vejle,2020,26.5
Vesthimmerlands,2020,25.0
Viborg,2020,24.6
Vordingborg,2020,35.0
Ærø,2020,21.6
Aabenraa,2021,25.4
Aalborg,2021,26.1
Aarhus,2021,21.6
Albertslund,2021,13.8
Allerød,2021,19.7
Assens,2021,27.1
Ballerup,2021,14.2
Billund,2021,24.0
Bornholm,2021,25.7
Brøndby,2021,13.8
Brønderslev,2021,28.8
Copenhagen,2021,12.9
Dragør,2021,18.0
Egedal,2021,20.5
Esbjerg,2021,21.5
Faaborg-Midtfyn,2021,26.7
Fanø,2021,21.8
Favrskov,2021,25.6
Faxe,2021,32.8
Fredensborg,2021,22.9
Fredericia,2021,23.7
Frederiksberg,2021,12.4
Frederikshavn,2021,27.4
Frederikssund,2021,24.5
Furesø,2021,17.2
Gentofte,2021,14.6
Gladsaxe,2021,12.9
Glostrup,2021,13.2
Greve,2021,20.6
Gribskov,2021,27.6
Guldborgsund,2021,31.6
Haderslev,2021,27.3
Halsnæs,2021,25.5
Hedensted,2021,24.2
Helsingør,2021,23.6
Herlev,2021,12.3
Herning,2021,22.9
Hillerød,2021,21.0
Hjørring,2021,25.6
Holbæk,2021,29.1
Holstebro,2021,23.4
Horsens,2021,22.8
Hvidovre,2021,13.2
Høje-Taastrup,2021,17.5
Hørsholm,2021,21.2
Ikast-Brande,2021,24.7
Ishøj,2021,16.5
Jammerbugt,2021,29.2
Kalundborg,2021,27.1
Kerteminde,2021,24.6
Kolding,2021,25.1
Køge,2021,26.2
Langeland,2021,29.2
Lejre,2021,29.5
Lemvig,2021,25.4
Lolland,2021,34.5
Lyngby-Taarbæk,2021,15.0
Læsø,2021,22.1
Mariagerfjord,2021,27.1
Middelfart,2021,28.8
Morsø,2021,19.7
Norddjurs,2021,25.5
Nordfyns,2021,26.7
Nyborg,2021,28.1
Næstved,2021,30.2
Odder,2021,23.4
Odense,2021,22.7
Odsherred,2021,30.2
Randers,2021,24.8
Rebild,2021,30.4
Ringkøbing-Skjern,2021,21.5
Ringsted,2021,30.1
Roskilde,2021,22.8
Rudersdal,2021,19.2
Rødovre,2021,12.3
Samsø,2021,19.7
Silkeborg,2021,26.5
Skanderborg,2021,25.5
Skive,2021,23.2
Slagelse,2021,30.0
Solrød,2021,24.5
Sorø,2021,32.6
Stevns,2021,31.8
Struer,2021,24.0
Svendborg,2021,27.0
Syddjurs,2021,30.7
Sønderborg,2021,21.8
Thisted,2021,22.6
Tårnby,2021,13.9
Tønder,2021,26.2
Vallensbæk,2021,15.6
Varde,2021,25.1
Vejen,2021,26.6
Vejle,2021,27.1
Vesthimmerlands,2021,25.1
Viborg,2021,24.9
Vordingborg,2021,35.5
Ærø,2021,22.9
Aabenraa,2022,25.0
Aalborg,2022,25.5
Aarhus,2022,21.4
Albertslund,2022,13.6
Allerød,2022,19.8
Assens,2022,27.0
Ballerup,2022,14.5
Billund,2022,24.1
Bornholm,2022,26.6
Brøndby,2022,13.7
Brønderslev,2022,29.4
Copenhagen,2022,12.6
Dragør,2022,18.1
Egedal,2022,20.6
Esbjerg,2022,21.6
Faaborg-Midtfyn,2022,26.8
Fanø,2022,23.7
Favrskov,2022,25.7
Faxe,2022,32.4
Fredensborg,2022,22.9
Fredericia,2022,23.7
Frederiksberg,2022,12.4
Frederikshavn,2022,27.6
Frederikssund,2022,24.7
Furesø,2022,17.1
Gentofte,2022,15.0
Gladsaxe,2022,12.8
Glostrup,2022,13.3
Greve,2022,20.2
Gribskov,2022,27.8
Guldborgsund,2022,31.9
Haderslev,2022,27.2
Halsnæs,2022,25.5
Hedensted,2022,24.5
Helsingør,2022,23.6
Herlev,2022,12.1
Herning,2022,22.8
Hillerød,2022,20.8
Hjørring,2022,26.1
Holbæk,2022,29.1
Holstebro,2022,24.0
Horsens,2022,23.0
Hvidovre,2022,13.4
Høje-Taastrup,2022,17.7
Hørsholm,2022,21.1
Ikast-Brande,2022,24.7
Ishøj,2022,16.5
Jammerbugt,2022,29.5
Kalundborg,2022,26.6
Kerteminde,2022,25.0
Kolding,2022,25.4
Køge,2022,26.0
Langeland,2022,29.9
Lejre,2022,29.4
Lemvig,2022,24.7
Lolland,2022,34.8
Lyngby-Taarbæk,2022,14.8
Læsø,2022,25.3
Mariagerfjord,2022,27.4
Middelfart,2022,28.9
Morsø,2022,19.6
Norddjurs,2022,25.5
Nordfyns,2022,27.0
Nyborg,2022,28.4
Næstved,2022,30.2
Odder,2022,23.6
Odense,2022,23.3
Odsherred,2022,30.4
Randers,2022,24.8
Rebild,2022,30.2
Ringkøbing-Skjern,2022,21.8
Ringsted,2022,30.3
Roskilde,2022,22.5
Rudersdal,2022,19.2
Rødovre,2022,12.1
Samsø,2022,20.4
Silkeborg,2022,27.0
Skanderborg,2022,25.6
Skive,2022,23.0
Slagelse,2022,30.3
Solrød,2022,24.5
Sorø,2022,32.8
Stevns,2022,32.1
Struer,2022,24.6
Svendborg,2022,27.4
Syddjurs,2022,31.0
Sønderborg,2022,22.0
Thisted,2022,22.5
Tårnby,2022,13.6
Tønder,2022,26.0
Vallensbæk,2022,15.5
Varde,2022,24.9
Vejen,2022,27.1
Vejle,2022,27.2
Vesthimmerlands,2022,25.7
Viborg,2022,24.9
Vordingborg,2022,36.1
Ærø,2022,24.5
Aabenraa,2023,25.4
Aalborg,2023,26.3
Aarhus,2023,22.2
Albertslund,2023,14.0
Allerød,2023,20.0
Assens,2023,27.1
Ballerup,2023,14.6
Billund,2023,24.3
Bornholm,2023,25.4
Brøndby,2023,14.2
Brønderslev,2023,30.1
Copenhagen,2023,12.9
Dragør,2023,18.8
Egedal,2023,20.5
Esbjerg,2023,21.4
Faaborg-Midtfyn,2023,27.0
Fanø,2023,26.2
Favrskov,2023,26.0
Faxe,2023,32.9
Fredensborg,2023,22.9
Fredericia,2023,24.2
Frederiksberg,2023,12.4
Frederikshavn,2023,28.6
Frederikssund,2023,24.4
Furesø,2023,17.2
Gentofte,2023,14.4
Gladsaxe,2023,12.7
Glostrup,2023,13.5
Greve,2023,20.3
Gribskov,2023,27.7
Guldborgsund,2023,32.4
Haderslev,2023,27.7
Halsnæs,2023,25.4
Hedensted,2023,24.7
Helsingør,2023,23.8
Herlev,2023,12.4
Herning,2023,23.3
Hillerød,2023,20.9
Hjørring,2023,26.6
Holbæk,2023,29.5
Holstebro,2023,24.3
Horsens,2023,23.2
Hvidovre,2023,13.7
Høje-Taastrup,2023,17.9
Hørsholm,2023,20.9
Ikast-Brande,2023,24.8
Ishøj,2023,16.3
Jammerbugt,2023,29.7
Kalundborg,2023,26.7
Kerteminde,2023,25.3
Kolding,2023,26.4
Køge,2023,26.3
Langeland,2023,29.4
Lejre,2023,29.7
Lemvig,2023,24.3
Lolland,2023,34.0
Lyngby-Taarbæk,2023,15.0
Læsø,2023,21.5
Mariagerfjord,2023,27.3
Middelfart,2023,29.6
Morsø,2023,20.3
Norddjurs,2023,25.9
Nordfyns,2023,27.4
Nyborg,2023,28.6
Næstved,2023,30.8
Odder,2023,23.7
Odense,2023,23.7
Odsherred,2023,30.2
Randers,2023,25.6
Rebild,2023,30.1
Ringkøbing-Skjern,2023,22.6
Ringsted,2023,30.4
Roskilde,2023,22.8
Rudersdal,2023,19.1
Rødovre,2023,12.2
Samsø,2023,18.9
Silkeborg,2023,27.9
Skanderborg,2023,26.0
Skive,2023,23.0
Slagelse,2023,30.8
Solrød,2023,24.6
Sorø,2023,32.8
Stevns,2023,31.8
Struer,2023,25.4
Svendborg,2023,28.1
Syddjurs,2023,31.3
Sønderborg,2023,22.0
Thisted,2023,23.6
Tårnby,2023,13.9
Tønder,2023,26.1
Vallensbæk,2023,15.4
Varde,2023,24.8
Vejen,2023,27.9
Vejle,2023,27.6
Vesthimmerlands,2023,26.7
Viborg,2023,25.1
Vordingborg,2023,36.2
Ærø,2023,24.4
Aabenraa,2024,25.2
Aalborg,2024,26.0
Aarhus,2024,22.5
Albertslund,2024,14.1
Allerød,2024,20.2
Assens,2024,27.9
Ballerup,2024,14.4
Billund,2024,24.3
Bornholm,2024,25.9
Brøndby,2024,14.2
Brønderslev,2024,29.8
Copenhagen,2024,13.0
Dragør,2024,18.2
Egedal,2024,20.5
Esbjerg,2024,21.5
Faaborg-Midtfyn,2024,27.5
Fanø,2024,26.1
Favrskov,2024,26.3
Faxe,2024,33.2
Fredensborg,2024,23.0
Fredericia,2024,24.2
Frederiksberg,2024,12.4
Frederikshavn,2024,28.5
Frederikssund,2024,24.6
Furesø,2024,17.5
Gentofte,2024,14.8
Gladsaxe,2024,12.8
Glostrup,2024,14.0
Greve,2024,20.5
Gribskov,2024,27.9
Guldborgsund,2024,32.2
Haderslev,2024,27.7
Halsnæs,2024,25.7
Hedensted,2024,24.8
Helsingør,2024,24.0
Herlev,2024,12.5
Herning,2024,23.4
Hillerød,2024,21.3
Hjørring,2024,26.8
Holbæk,2024,29.6
Holstebro,2024,24.8
Horsens,2024,23.5
Hvidovre,2024,13.7
Høje-Taastrup,2024,18.3
Hørsholm,2024,21.3
Ikast-Brande,2024,25.0
Ishøj,2024,16.3
Jammerbugt,2024,29.8
Kalundborg,2024,27.4
Kerteminde,2024,25.7
Kolding,2024,26.9
Køge,2024,26.6
Langeland,2024,29.8
Lejre,2024,29.7
Lemvig,2024,24.2
Lolland,2024,32.3
Lyngby-Taarbæk,2024,15.0
Læsø,2024,22.5
Mariagerfjord,2024,27.6
Middelfart,2024,30.0
Morsø,2024,20.8
Norddjurs,2024,26.3
Nordfyns,2024,27.4
Nyborg,2024,29.3
Næstved,2024,30.7
Odder,2024,23.9
Odense,2024,24.2
Odsherred,2024,29.9
Randers,2024,26.0
Rebild,2024,30.3
Ringkøbing-Skjern,2024,22.7
Ringsted,2024,31.4
Roskilde,2024,22.9
Rudersdal,2024,19.3
Rødovre,2024,12.6
Samsø,2024,20.2
Silkeborg,2024,28.3
Skanderborg,2024,26.4
Skive,2024,22.9
Slagelse,2024,30.9
Solrød,2024,24.6
Sorø,2024,33.4
Stevns,2024,31.6
Struer,2024,24.8
Svendborg,2024,28.5
Syddjurs,2024,31.6
Sønderborg,2024,22.3
Thisted,2024,23.6
Tårnby,2024,13.8
Tønder,2024,25.5
Vallensbæk,2024,15.9
Varde,2024,25.3
Vejen,2024,27.8
Vejle,2024,27.2
Vesthimmerlands,2024,26.0
Viborg,2024,25.7
Vordingborg,2024,36.3
Ærø,2024,23.2
