municipality,year,value
Thisted,2018,65.06
Tårnby,2018,49.82
Tønder,2018,60.62
Vallensbæk,2018,67.77
Varde,2018,64.18
Vejen,2018,62.8
Vejle,2018,53.52
Vesthimmerlands,2018,62.52
Viborg,2018,57.73
Vordingborg,2018,57.42
Ærø,2018,66.15
Aabenraa,2019,55.63
Aalborg,2019,41.41
Aarhus,2019,35.38
Albertslund,2019,32.21
Allerød,2019,70.27
Assens,2019,63.78
Ballerup,2019,35.17
Billund,2019,60.09
Bornholm,2019,64.98
Brøndby,2019,29.53
Brønderslev,2019,63.06
Copenhagen,2019,18.93
Dragør,2019,71.29
Egedal,2019,73.47
Esbjerg,2019,49.05
Faaborg-Midtfyn,2019,64.12
Fanø,2019,66.56
Favrskov,2019,68.25
Faxe,2019,61.04
Fredensborg,2019,56.0
Fredericia,2019,46.74
Frederiksberg,2019,22.8
Frederikshavn,2019,55.18
Frederikssund,2019,60.91
Furesø,2019,59.42
Gentofte,2019,55.66
Gladsaxe,2019,38.58
Glostrup,2019,35.83
Greve,2019,62.0
Gribskov,2019,71.58
Guldborgsund,2019,57.01
Haderslev,2019,53.91
Halsnæs,2019,60.13
Hedensted,2019,68.38
Helsingør,2019,48.64
Herlev,2019,32.13
Herning,2019,56.33
Hillerød,2019,56.34
Hjørring,2019,60.26
Holbæk,2019,54.17
Holstebro,2019,59.22
Horsens,2019,52.31
Hvidovre,2019,38.94
Høje-Taastrup,2019,53.66
Hørsholm,2019,58.77
Ikast-Brande,2019,61.42
Ishøj,2019,39.89
Jammerbugt,2019,69.44
Kalundborg,2019,57.82
Kerteminde,2019,57.37
Kolding,2019,51.69
Køge,2019,53.22
Langeland,2019,60.5
Lejre,2019,74.99
Lemvig,2019,66.59
Lolland,2019,58.21
Lyngby-Taarbæk,2019,45.48
Læsø,2019,72.88
Mariagerfjord,2019,59.88
Middelfart,2019,61.08
Morsø,2019,64.0
Norddjurs,2019,59.04
Nordfyns,2019,66.37
Nyborg,2019,55.31
Næstved,2019,54.63
Odder,2019,61.27
Odense,2019,40.29
Odsherred,2019,61.25
Randers,2019,51.26
Rebild,2019,70.32
Ringkøbing-Skjern,2019,64.38
Ringsted,2019,53.44
Roskilde,2019,53.11
Rudersdal,2019,61.77
Rødovre,2019,38.33
Samsø,2019,65.24
Silkeborg,2019,55.98
